108.419s | tick 112409 | track 1 | ch 1 | Note On B6 (95) vel 36
108.419s | tick 112409 | track 1 | ch 1 | Note On B5 (83) vel 28
108.512s | tick 112505 | track 1 | ch 1 | Note Off B5 (83) vel 0
108.512s | tick 112505 | track 1 | ch 1 | Note Off B6 (95) vel 0
108.512s | tick 112505 | track 1 | ch 1 | Note Off G2 (43) vel 0
108.512s | tick 112505 | track 1 | ch 1 | Note On B5 (83) vel 36
108.512s | tick 112505 | track 1 | ch 1 | Note On D3 (50) vel 36
108.512s | tick 112505 | track 1 | ch 1 | Note On D6 (86) vel 28
108.604s | tick 112601 | track 1 | ch 1 | Note Off D6 (86) vel 0
108.604s | tick 112601 | track 1 | ch 1 | Note Off D3 (50) vel 0
108.604s | tick 112601 | track 1 | ch 1 | Note Off B5 (83) vel 0
108.604s | tick 112601 | track 1 | ch 1 | Note On G5 (79) vel 36
108.604s | tick 112601 | track 1 | ch 1 | Note On B2 (47) vel 36
108.604s | tick 112601 | track 1 | ch 1 | Note On B5 (83) vel 28
108.697s | tick 112697 | track 1 | ch 1 | Note Off B5 (83) vel 0
108.697s | tick 112697 | track 1 | ch 1 | Note Off B2 (47) vel 0
108.697s | tick 112697 | track 1 | ch 1 | Note Off G5 (79) vel 0
108.697s | tick 112697 | track 1 | ch 1 | Note On D6 (86) vel 36
108.697s | tick 112697 | track 1 | ch 1 | Note On F3 (53) vel 36
108.697s | tick 112697 | track 1 | ch 1 | Note On G6 (91) vel 25
108.789s | tick 112793 | track 1 | ch 1 | Note Off G6 (91) vel 0
108.789s | tick 112793 | track 1 | ch 1 | Note Off F3 (53) vel 0
108.789s | tick 112793 | track 1 | ch 1 | Note Off D6 (86) vel 0
108.789s | tick 112793 | track 1 | ch 1 | Note On B5 (83) vel 36
108.789s | tick 112793 | track 1 | ch 1 | Note On D3 (50) vel 36
108.789s | tick 112793 | track 1 | ch 1 | Note On D6 (86) vel 28
108.882s | tick 112889 | track 1 | ch 1 | Note Off D6 (86) vel 0
108.882s | tick 112889 | track 1 | ch 1 | Note Off D3 (50) vel 0
108.882s | tick 112889 | track 1 | ch 1 | Note Off B5 (83) vel 0
108.882s | tick 112889 | track 1 | ch 1 | Note On G6 (91) vel 36
108.882s | tick 112889 | track 1 | ch 1 | Note On G3 (55) vel 36
108.975s | tick 112985 | track 1 | ch 1 | Note Off G3 (55) vel 0
108.975s | tick 112985 | track 1 | ch 1 | Note Off G6 (91) vel 0
108.975s | tick 112985 | track 1 | ch 1 | Note On F6 (89) vel 36
108.975s | tick 112985 | track 1 | ch 1 | Note On F3 (53) vel 36
109.067s | tick 113081 | track 1 | ch 1 | Note Off F3 (53) vel 0
109.067s | tick 113081 | track 1 | ch 1 | Note Off F6 (89) vel 0
109.067s | tick 113081 | track 1 | ch 1 | Note On D#6 (87) vel 36
109.067s | tick 113081 | track 1 | ch 1 | Note On D#3 (51) vel 36
109.160s | tick 113177 | track 1 | ch 1 | Note Off D#3 (51) vel 0
109.160s | tick 113177 | track 1 | ch 1 | Note Off D#6 (87) vel 0
109.160s | tick 113177 | track 1 | ch 1 | Note On D6 (86) vel 36
109.160s | tick 113177 | track 1 | ch 1 | Note On D3 (50) vel 36
109.252s | tick 113273 | track 1 | ch 1 | Note Off D3 (50) vel 0
109.252s | tick 113273 | track 1 | ch 1 | Note Off D6 (86) vel 0
109.252s | tick 113273 | track 1 | ch 1 | Note On F6 (89) vel 36
109.252s | tick 113273 | track 1 | ch 1 | Note On F3 (53) vel 36
109.345s | tick 113369 | track 1 | ch 1 | Note Off F3 (53) vel 0
109.345s | tick 113369 | track 1 | ch 1 | Note Off F6 (89) vel 0
109.345s | tick 113369 | track 1 | ch 1 | Note On D#6 (87) vel 36
109.345s | tick 113369 | track 1 | ch 1 | Note On D#3 (51) vel 36
109.438s | tick 113465 | track 1 | ch 1 | Note Off D#3 (51) vel 0
109.438s | tick 113465 | track 1 | ch 1 | Note Off D#6 (87) vel 0
109.438s | tick 113465 | track 1 | ch 1 | Note On D6 (86) vel 36
109.438s | tick 113465 | track 1 | ch 1 | Note On D3 (50) vel 36
109.530s | tick 113561 | track 1 | ch 1 | Note Off D3 (50) vel 0
109.530s | tick 113561 | track 1 | ch 1 | Note Off D6 (86) vel 0
109.530s | tick 113561 | track 1 | ch 1 | Note On D#6 (87) vel 38
109.530s | tick 113561 | track 1 | ch 1 | Note On D#3 (51) vel 36
109.623s | tick 113657 | track 1 | ch 1 | Note Off D#3 (51) vel 0
109.623s | tick 113657 | track 1 | ch 1 | Note Off D#6 (87) vel 0
109.623s | tick 113657 | track 1 | ch 1 | Note On D#5 (75) vel 35
109.623s | tick 113657 | track 1 | ch 1 | Note On C6 (84) vel 36
109.623s | tick 113657 | track 1 | ch 1 | Note On C3 (48) vel 31
109.808s | tick 113849 | track 1 | ch 1 | Note Off D#5 (75) vel 0
109.808s | tick 113849 | track 1 | ch 1 | Note On G4 (67) vel 36
109.993s | tick 114041 | track 1 | ch 1 | Note Off G4 (67) vel 0
109.993s | tick 114041 | track 1 | ch 1 | Note On C5 (72) vel 36
109.993s | tick 114041 | track 1 | ch 1 | Note On G3 (55) vel 31
110.178s | tick 114233 | track 1 | ch 1 | Note Off C5 (72) vel 0
110.178s | tick 114233 | track 1 | ch 1 | Note Off C3 (48) vel 0
110.178s | tick 114233 | track 1 | ch 1 | Note On D5 (74) vel 36
110.178s | tick 114233 | track 1 | ch 1 | Note On C4 (60) vel 31
110.364s | tick 114425 | track 1 | ch 1 | Note Off D5 (74) vel 0
110.364s | tick 114425 | track 1 | ch 1 | Note Off G3 (55) vel 0
110.364s | tick 114425 | track 1 | ch 1 | Note On D#5 (75) vel 36
110.549s | tick 114617 | track 1 | ch 1 | Note On G4 (67) vel 36
110.734s | tick 114809 | track 1 | ch 1 | Note Off G4 (67) vel 0
110.734s | tick 114809 | track 1 | ch 1 | Note Off D#5 (75) vel 0
110.734s | tick 114809 | track 1 | ch 1 | Note On C5 (72) vel 36
110.734s | tick 114809 | track 1 | ch 1 | Note On D#4 (63) vel 31
110.919s | tick 115001 | track 1 | ch 1 | Note Off C5 (72) vel 0
110.919s | tick 115001 | track 1 | ch 1 | Note Off C4 (60) vel 0
110.919s | tick 115001 | track 1 | ch 1 | Note On D#5 (75) vel 36
111.104s | tick 115193 | track 1 | ch 1 | Note Off D#5 (75) vel 0
111.104s | tick 115193 | track 1 | ch 1 | Note Off C6 (84) vel 0
111.104s | tick 115193 | track 1 | ch 1 | Note On D5 (74) vel 36
111.104s | tick 115193 | track 1 | ch 1 | Note On D4 (62) vel 31
111.289s | tick 115385 | track 1 | ch 1 | Note Off D#4 (63) vel 0
111.289s | tick 115385 | track 1 | ch 1 | Note On F4 (65) vel 36
111.475s | tick 115577 | track 1 | ch 1 | Note Off F4 (65) vel 0
111.475s | tick 115577 | track 1 | ch 1 | Note Off D5 (74) vel 0
111.475s | tick 115577 | track 1 | ch 1 | Note On A#4 (70) vel 36
111.660s | tick 115769 | track 1 | ch 1 | Note Off A#4 (70) vel 0
111.660s | tick 115769 | track 1 | ch 1 | Note On C5 (72) vel 36
111.660s | tick 115769 | track 1 | ch 1 | Note On C4 (60) vel 31
111.845s | tick 115961 | track 1 | ch 1 | Note Off D4 (62) vel 0
112.030s | tick 116153 | track 1 | ch 1 | Note Off C5 (72) vel 0
112.030s | tick 116153 | track 1 | ch 1 | Note On D#4 (63) vel 36
112.215s | tick 116345 | track 1 | ch 1 | Note Off D#4 (63) vel 0
112.215s | tick 116345 | track 1 | ch 1 | Note On A#4 (70) vel 36
112.215s | tick 116345 | track 1 | ch 1 | Note On A#3 (58) vel 31
112.401s | tick 116537 | track 1 | ch 1 | Note Off A#4 (70) vel 0
112.401s | tick 116537 | track 1 | ch 1 | Note Off C4 (60) vel 0
112.401s | tick 116537 | track 1 | ch 1 | Note On G#4 (68) vel 36
112.401s | tick 116537 | track 1 | ch 1 | Note On G#3 (56) vel 31
112.586s | tick 116729 | track 1 | ch 1 | Note Off G#4 (68) vel 0
112.586s | tick 116729 | track 1 | ch 1 | Note Off A#3 (58) vel 0
112.586s | tick 116729 | track 1 | ch 1 | Note On A#4 (70) vel 36
112.771s | tick 116921 | track 1 | ch 1 | Note Off G#3 (56) vel 0
112.771s | tick 116921 | track 1 | ch 1 | Note On A#3 (58) vel 36
112.956s | tick 117113 | track 1 | ch 1 | Note Off A#3 (58) vel 0
112.956s | tick 117113 | track 1 | ch 1 | Note Off A#4 (70) vel 0
112.956s | tick 117113 | track 1 | ch 1 | Note On D#4 (63) vel 36
113.141s | tick 117305 | track 1 | ch 1 | Note On A#3 (58) vel 36
113.326s | tick 117497 | track 1 | ch 1 | Note Off A#3 (58) vel 0
113.326s | tick 117497 | track 1 | ch 1 | Note Off D#4 (63) vel 0
113.326s | tick 117497 | track 1 | ch 1 | Note On D#4 (63) vel 36
113.326s | tick 117497 | track 1 | ch 1 | Note On D#3 (51) vel 31
113.326s | tick 117497 | track 1 | ch 1 | Note On D#3 (51) vel 31
113.512s | tick 117689 | track 1 | ch 1 | Note Off D#3 (51) vel 0
113.512s | tick 117689 | track 1 | ch 1 | Note Off D#4 (63) vel 0
113.512s | tick 117689 | track 1 | ch 1 | Note On F4 (65) vel 36
113.512s | tick 117689 | track 1 | ch 1 | Note On F3 (53) vel 31
113.697s | tick 117881 | track 1 | ch 1 | Note Off F4 (65) vel 0
113.697s | tick 117881 | track 1 | ch 1 | Note Off D#3 (51) vel 0
113.697s | tick 117881 | track 1 | ch 1 | Note On G4 (67) vel 36
113.697s | tick 117881 | track 1 | ch 1 | Note On G3 (55) vel 31
113.882s | tick 118073 | track 1 | ch 1 | Note Off F3 (53) vel 0
113.882s | tick 118073 | track 1 | ch 1 | Note On A#3 (58) vel 36
114.067s | tick 118265 | track 1 | ch 1 | Note Off A#3 (58) vel 0
114.067s | tick 118265 | track 1 | ch 1 | Note Off G4 (67) vel 0
114.067s | tick 118265 | track 1 | ch 1 | Note On G#4 (68) vel 36
114.252s | tick 118457 | track 1 | ch 1 | Note Off G3 (55) vel 0
114.252s | tick 118457 | track 1 | ch 1 | Note On C4 (60) vel 36
114.438s | tick 118649 | track 1 | ch 1 | Note Off C4 (60) vel 0
114.438s | tick 118649 | track 1 | ch 1 | Note Off G#4 (68) vel 0
114.438s | tick 118649 | track 1 | ch 1 | Note On F4 (65) vel 36
114.623s | tick 118841 | track 1 | ch 1 | Note Off F4 (65) vel 0
114.623s | tick 118841 | track 1 | ch 1 | Note On G4 (67) vel 36
114.993s | tick 119225 | track 1 | ch 1 | Note On C4 (60) vel 36
115.178s | tick 119417 | track 1 | ch 1 | Note Off C4 (60) vel 0
115.178s | tick 119417 | track 1 | ch 1 | Note Off G4 (67) vel 0
115.178s | tick 119417 | track 1 | ch 1 | Note On D4 (62) vel 36
115.178s | tick 119417 | track 1 | ch 1 | Note On F3 (53) vel 31
115.364s | tick 119609 | track 1 | ch 1 | Note Off D4 (62) vel 0
115.364s | tick 119609 | track 1 | ch 1 | Note On D#4 (63) vel 36
115.364s | tick 119609 | track 1 | ch 1 | Note On D#3 (51) vel 31
115.549s | tick 119801 | track 1 | ch 1 | Note Off D#4 (63) vel 0
115.549s | tick 119801 | track 1 | ch 1 | Note Off F3 (53) vel 0
115.549s | tick 119801 | track 1 | ch 1 | Note On D#5 (75) vel 36
115.549s | tick 119801 | track 1 | ch 1 | Note On C3 (48) vel 31
115.549s | tick 119801 | track 1 | ch 1 | Note On C6 (84) vel 28
115.734s | tick 119993 | track 1 | ch 1 | Note Off C6 (84) vel 0
115.734s | tick 119993 | track 1 | ch 1 | Note Off D#5 (75) vel 0
115.734s | tick 119993 | track 1 | ch 1 | Note Off D#3 (51) vel 0
115.734s | tick 119993 | track 1 | ch 1 | Note On G4 (67) vel 36
115.734s | tick 119993 | track 1 | ch 1 | Note On C6 (84) vel 28
115.826s | tick 120089 | track 1 | ch 1 | Note Off C6 (84) vel 0
115.919s | tick 120185 | track 1 | ch 1 | Note Off G4 (67) vel 0
115.919s | tick 120185 | track 1 | ch 1 | Note On C5 (72) vel 36
115.919s | tick 120185 | track 1 | ch 1 | Note On C6 (84) vel 28
116.104s | tick 120377 | track 1 | ch 1 | Note Off C6 (84) vel 0
116.104s | tick 120377 | track 1 | ch 1 | Note Off C5 (72) vel 0
116.104s | tick 120377 | track 1 | ch 1 | Note On D5 (74) vel 36
116.104s | tick 120377 | track 1 | ch 1 | Note On G3 (55) vel 31
116.104s | tick 120377 | track 1 | ch 1 | Note On C6 (84) vel 28
116.289s | tick 120569 | track 1 | ch 1 | Note Off C6 (84) vel 0
116.289s | tick 120569 | track 1 | ch 1 | Note Off D5 (74) vel 0
116.289s | tick 120569 | track 1 | ch 1 | Note Off C3 (48) vel 0
116.289s | tick 120569 | track 1 | ch 1 | Note On D#5 (75) vel 36
116.289s | tick 120569 | track 1 | ch 1 | Note On C3 (48) vel 31
116.289s | tick 120569 | track 1 | ch 1 | Note On C6 (84) vel 28
116.475s | tick 120761 | track 1 | ch 1 | Note Off C6 (84) vel 0
116.475s | tick 120761 | track 1 | ch 1 | Note Off G3 (55) vel 0
116.475s | tick 120761 | track 1 | ch 1 | Note On G4 (67) vel 36
116.475s | tick 120761 | track 1 | ch 1 | Note On C6 (84) vel 28
116.567s | tick 120857 | track 1 | ch 1 | Note Off C6 (84) vel 0
116.660s | tick 120953 | track 1 | ch 1 | Note Off G4 (67) vel 0
116.660s | tick 120953 | track 1 | ch 1 | Note Off D#5 (75) vel 0
116.660s | tick 120953 | track 1 | ch 1 | Note On C5 (72) vel 36
116.660s | tick 120953 | track 1 | ch 1 | Note On C6 (84) vel 28
116.845s | tick 121145 | track 1 | ch 1 | Note Off C6 (84) vel 0
116.845s | tick 121145 | track 1 | ch 1 | Note Off C5 (72) vel 0
116.845s | tick 121145 | track 1 | ch 1 | Note On D#5 (75) vel 36
116.845s | tick 121145 | track 1 | ch 1 | Note On C6 (84) vel 28
117.030s | tick 121337 | track 1 | ch 1 | Note Off C6 (84) vel 0
117.030s | tick 121337 | track 1 | ch 1 | Note Off D#5 (75) vel 0
117.030s | tick 121337 | track 1 | ch 1 | Note Off C3 (48) vel 0
117.030s | tick 121337 | track 1 | ch 1 | Note On D5 (74) vel 36
117.030s | tick 121337 | track 1 | ch 1 | Note On G2 (43) vel 31
117.030s | tick 121337 | track 1 | ch 1 | Note On D6 (86) vel 28
117.215s | tick 121529 | track 1 | ch 1 | Note Off D6 (86) vel 0
117.215s | tick 121529 | track 1 | ch 1 | Note Off D5 (74) vel 0
117.215s | tick 121529 | track 1 | ch 1 | Note On G4 (67) vel 36
117.215s | tick 121529 | track 1 | ch 1 | Note On D6 (86) vel 28
117.308s | tick 121625 | track 1 | ch 1 | Note Off D6 (86) vel 0
117.401s | tick 121721 | track 1 | ch 1 | Note Off G4 (67) vel 0
117.401s | tick 121721 | track 1 | ch 1 | Note On G5 (79) vel 36
117.401s | tick 121721 | track 1 | ch 1 | Note On D6 (86) vel 28
117.586s | tick 121913 | track 1 | ch 1 | Note Off D6 (86) vel 0
117.586s | tick 121913 | track 1 | ch 1 | Note Off G5 (79) vel 0
117.586s | tick 121913 | track 1 | ch 1 | Note Off G2 (43) vel 0
117.586s | tick 121913 | track 1 | ch 1 | Note On C5 (72) vel 36
117.586s | tick 121913 | track 1 | ch 1 | Note On G#2 (44) vel 31
117.586s | tick 121913 | track 1 | ch 1 | Note On D#6 (87) vel 28
117.956s | tick 122297 | track 1 | ch 1 | Note Off D#6 (87) vel 0
117.956s | tick 122297 | track 1 | ch 1 | Note Off C5 (72) vel 0
117.956s | tick 122297 | track 1 | ch 1 | Note On D#4 (63) vel 36
117.956s | tick 122297 | track 1 | ch 1 | Note On D#6 (87) vel 28
118.049s | tick 122393 | track 1 | ch 1 | Note Off D#6 (87) vel 0
118.141s | tick 122489 | track 1 | ch 1 | Note Off D#4 (63) vel 0
118.141s | tick 122489 | track 1 | ch 1 | Note On A#4 (70) vel 36
118.141s | tick 122489 | track 1 | ch 1 | Note On D#6 (87) vel 28
118.326s | tick 122681 | track 1 | ch 1 | Note Off D#6 (87) vel 0
118.326s | tick 122681 | track 1 | ch 1 | Note Off A#4 (70) vel 0
118.326s | tick 122681 | track 1 | ch 1 | Note On G#4 (68) vel 36
118.326s | tick 122681 | track 1 | ch 1 | Note On D#6 (87) vel 28
118.419s | tick 122777 | track 1 | ch 1 | Note Off D#6 (87) vel 0
118.512s | tick 122873 | track 1 | ch 1 | Note Off G#4 (68) vel 0
118.512s | tick 122873 | track 1 | ch 1 | Note Off G#2 (44) vel 0
118.512s | tick 122873 | track 1 | ch 1 | Note On A#4 (70) vel 36
118.512s | tick 122873 | track 1 | ch 1 | Note On D#2 (39) vel 31
118.697s | tick 123065 | track 1 | ch 1 | Note On A#3 (58) vel 36
118.697s | tick 123065 | track 1 | ch 1 | Note On G5 (79) vel 28
118.789s | tick 123161 | track 1 | ch 1 | Note Off G5 (79) vel 0
118.789s | tick 123161 | track 1 | ch 1 | Note On G5 (79) vel 28
118.882s | tick 123257 | track 1 | ch 1 | Note Off G5 (79) vel 0
118.882s | tick 123257 | track 1 | ch 1 | Note Off A#3 (58) vel 0
118.882s | tick 123257 | track 1 | ch 1 | Note Off A#4 (70) vel 0
118.882s | tick 123257 | track 1 | ch 1 | Note On D#4 (63) vel 36
119.067s | tick 123449 | track 1 | ch 1 | Note On A#3 (58) vel 36
119.067s | tick 123449 | track 1 | ch 1 | Note On G5 (79) vel 28
119.160s | tick 123545 | track 1 | ch 1 | Note Off G5 (79) vel 0
119.252s | tick 123641 | track 1 | ch 1 | Note Off A#3 (58) vel 0
119.252s | tick 123641 | track 1 | ch 1 | Note Off D#4 (63) vel 0
119.252s | tick 123641 | track 1 | ch 1 | Note On D#4 (63) vel 36
119.438s | tick 123833 | track 1 | ch 1 | Note Off D#4 (63) vel 0
119.438s | tick 123833 | track 1 | ch 1 | Note On F4 (65) vel 36
119.438s | tick 123833 | track 1 | ch 1 | Note On G5 (79) vel 28
119.530s | tick 123929 | track 1 | ch 1 | Note Off G5 (79) vel 0
119.623s | tick 124025 | track 1 | ch 1 | Note Off F4 (65) vel 0
119.623s | tick 124025 | track 1 | ch 1 | Note On G4 (67) vel 36
119.808s | tick 124217 | track 1 | ch 1 | Note On A#3 (58) vel 36
119.993s | tick 124409 | track 1 | ch 1 | Note Off A#3 (58) vel 0
119.993s | tick 124409 | track 1 | ch 1 | Note Off G4 (67) vel 0
119.993s | tick 124409 | track 1 | ch 1 | Note Off D#2 (39) vel 0
119.993s | tick 124409 | track 1 | ch 1 | Note On G#4 (68) vel 36
119.993s | tick 124409 | track 1 | ch 1 | Note On G#3 (56) vel 31
119.993s | tick 124409 | track 1 | ch 1 | Note On G#5 (80) vel 28
120.086s | tick 124505 | track 1 | ch 1 | Note Off G#5 (80) vel 0
120.178s | tick 124601 | track 1 | ch 1 | Note On C4 (60) vel 36
120.363s | tick 124793 | track 1 | ch 1 | Note Off C4 (60) vel 0
120.363s | tick 124793 | track 1 | ch 1 | Note Off G#3 (56) vel 0
120.363s | tick 124793 | track 1 | ch 1 | Note Off G#4 (68) vel 0
120.363s | tick 124793 | track 1 | ch 1 | Note On F4 (65) vel 36
120.363s | tick 124793 | track 1 | ch 1 | Note On F3 (53) vel 31
120.363s | tick 124793 | track 1 | ch 1 | Note On F5 (77) vel 28
120.456s | tick 124889 | track 1 | ch 1 | Note Off F5 (77) vel 0
120.549s | tick 124985 | track 1 | ch 1 | Note Off F3 (53) vel 0
120.549s | tick 124985 | track 1 | ch 1 | Note Off F4 (65) vel 0
120.549s | tick 124985 | track 1 | ch 1 | Note On C5 (72) vel 36
120.549s | tick 124985 | track 1 | ch 1 | Note On D#3 (51) vel 31
120.549s | tick 124985 | track 1 | ch 1 | Note On D#5 (75) vel 28
120.919s | tick 125369 | track 1 | ch 1 | Note Off D#5 (75) vel 0
120.919s | tick 125369 | track 1 | ch 1 | Note Off D#3 (51) vel 0
120.919s | tick 125369 | track 1 | ch 1 | Note Off C5 (72) vel 0
120.919s | tick 125369 | track 1 | ch 1 | Note On D#5 (75) vel 36
120.919s | tick 125369 | track 1 | ch 1 | Note On G3 (55) vel 31
120.919s | tick 125369 | track 1 | ch 1 | Note On D#5 (75) vel 28
121.012s | tick 125465 | track 1 | ch 1 | Note Off D#5 (75) vel 0
121.104s | tick 125561 | track 1 | ch 1 | Note Off G3 (55) vel 0
121.104s | tick 125561 | track 1 | ch 1 | Note Off D#5 (75) vel 0
121.104s | tick 125561 | track 1 | ch 1 | Note On D5 (74) vel 36
121.104s | tick 125561 | track 1 | ch 1 | Note On F3 (53) vel 31
121.104s | tick 125561 | track 1 | ch 1 | Note On D#5 (75) vel 28
121.197s | tick 125657 | track 1 | ch 1 | Note Off D#5 (75) vel 0
121.289s | tick 125753 | track 1 | ch 1 | Note Off F3 (53) vel 0
121.289s | tick 125753 | track 1 | ch 1 | Note Off D5 (74) vel 0
121.289s | tick 125753 | track 1 | ch 1 | Note On C5 (72) vel 36
121.289s | tick 125753 | track 1 | ch 1 | Note On D#3 (51) vel 31
121.289s | tick 125753 | track 1 | ch 1 | Note On D#5 (75) vel 28
121.382s | tick 125849 | track 1 | ch 1 | Note Off D#5 (75) vel 0
121.475s | tick 125945 | track 1 | ch 1 | Note Off D#3 (51) vel 0
121.475s | tick 125945 | track 1 | ch 1 | Note Off C5 (72) vel 0
121.475s | tick 125945 | track 1 | ch 1 | Note On D#5 (75) vel 36
121.475s | tick 125945 | track 1 | ch 1 | Note On C2 (36) vel 28
121.475s | tick 125945 | track 1 | ch 1 | Note On C6 (84) vel 28
121.567s | tick 126041 | track 1 | ch 1 | Note Off C2 (36) vel 0
121.660s | tick 126137 | track 1 | ch 1 | Note Off C6 (84) vel 0
121.660s | tick 126137 | track 1 | ch 1 | Note Off D#5 (75) vel 0
121.660s | tick 126137 | track 1 | ch 1 | Note On G4 (67) vel 36
121.660s | tick 126137 | track 1 | ch 1 | Note On C3 (48) vel 33
121.660s | tick 126137 | track 1 | ch 1 | Note On C6 (84) vel 28
121.752s | tick 126233 | track 1 | ch 1 | Note Off C6 (84) vel 0
121.845s | tick 126329 | track 1 | ch 1 | Note Off C3 (48) vel 0
121.845s | tick 126329 | track 1 | ch 1 | Note Off G4 (67) vel 0
121.845s | tick 126329 | track 1 | ch 1 | Note On C5 (72) vel 36
121.845s | tick 126329 | track 1 | ch 1 | Note On C2 (36) vel 28
121.845s | tick 126329 | track 1 | ch 1 | Note On C6 (84) vel 28
121.938s | tick 126425 | track 1 | ch 1 | Note Off C2 (36) vel 0
122.030s | tick 126521 | track 1 | ch 1 | Note Off C6 (84) vel 0
122.030s | tick 126521 | track 1 | ch 1 | Note Off C5 (72) vel 0
122.030s | tick 126521 | track 1 | ch 1 | Note On D5 (74) vel 36
122.030s | tick 126521 | track 1 | ch 1 | Note On C3 (48) vel 33
122.030s | tick 126521 | track 1 | ch 1 | Note On C6 (84) vel 28
122.123s | tick 126617 | track 1 | ch 1 | Note Off C6 (84) vel 0
122.215s | tick 126713 | track 1 | ch 1 | Note Off C3 (48) vel 0
122.215s | tick 126713 | track 1 | ch 1 | Note Off D5 (74) vel 0
122.215s | tick 126713 | track 1 | ch 1 | Note On D#5 (75) vel 36
122.215s | tick 126713 | track 1 | ch 1 | Note On C2 (36) vel 28
122.215s | tick 126713 | track 1 | ch 1 | Note On C6 (84) vel 28
122.308s | tick 126809 | track 1 | ch 1 | Note Off C2 (36) vel 0
122.401s | tick 126905 | track 1 | ch 1 | Note Off C6 (84) vel 0
122.401s | tick 126905 | track 1 | ch 1 | Note On G4 (67) vel 36
122.401s | tick 126905 | track 1 | ch 1 | Note On C3 (48) vel 33
122.401s | tick 126905 | track 1 | ch 1 | Note On C6 (84) vel 28
122.493s | tick 127001 | track 1 | ch 1 | Note Off C6 (84) vel 0
122.586s | tick 127097 | track 1 | ch 1 | Note Off C3 (48) vel 0
122.586s | tick 127097 | track 1 | ch 1 | Note Off G4 (67) vel 0
122.586s | tick 127097 | track 1 | ch 1 | Note Off D#5 (75) vel 0
122.586s | tick 127097 | track 1 | ch 1 | Note On C5 (72) vel 36
122.586s | tick 127097 | track 1 | ch 1 | Note On C2 (36) vel 28
122.586s | tick 127097 | track 1 | ch 1 | Note On C6 (84) vel 28
122.678s | tick 127193 | track 1 | ch 1 | Note Off C2 (36) vel 0
122.771s | tick 127289 | track 1 | ch 1 | Note Off C6 (84) vel 0
122.771s | tick 127289 | track 1 | ch 1 | Note Off C5 (72) vel 0
122.771s | tick 127289 | track 1 | ch 1 | Note On D#5 (75) vel 36
122.771s | tick 127289 | track 1 | ch 1 | Note On C3 (48) vel 33
122.771s | tick 127289 | track 1 | ch 1 | Note On C6 (84) vel 28
122.863s | tick 127385 | track 1 | ch 1 | Note Off C6 (84) vel 0
122.956s | tick 127481 | track 1 | ch 1 | Note Off C3 (48) vel 0
122.956s | tick 127481 | track 1 | ch 1 | Note Off D#5 (75) vel 0
122.956s | tick 127481 | track 1 | ch 1 | Note On D5 (74) vel 36
122.956s | tick 127481 | track 1 | ch 1 | Note On A#1 (34) vel 28
122.956s | tick 127481 | track 1 | ch 1 | Note On D6 (86) vel 28
123.049s | tick 127577 | track 1 | ch 1 | Note Off A#1 (34) vel 0
123.141s | tick 127673 | track 1 | ch 1 | Note Off D6 (86) vel 0
123.141s | tick 127673 | track 1 | ch 1 | Note On F4 (65) vel 36
123.141s | tick 127673 | track 1 | ch 1 | Note On A#2 (46) vel 33
123.141s | tick 127673 | track 1 | ch 1 | Note On D6 (86) vel 28
123.234s | tick 127769 | track 1 | ch 1 | Note Off D6 (86) vel 0
123.326s | tick 127865 | track 1 | ch 1 | Note Off A#2 (46) vel 0
123.326s | tick 127865 | track 1 | ch 1 | Note Off F4 (65) vel 0
123.326s | tick 127865 | track 1 | ch 1 | Note Off D5 (74) vel 0
123.326s | tick 127865 | track 1 | ch 1 | Note On A#4 (70) vel 36
123.326s | tick 127865 | track 1 | ch 1 | Note On A#1 (34) vel 28
123.326s | tick 127865 | track 1 | ch 1 | Note On D6 (86) vel 28
123.419s | tick 127961 | track 1 | ch 1 | Note Off A#1 (34) vel 0
123.512s | tick 128057 | track 1 | ch 1 | Note Off D6 (86) vel 0
123.512s | tick 128057 | track 1 | ch 1 | Note Off A#4 (70) vel 0
123.512s | tick 128057 | track 1 | ch 1 | Note On C5 (72) vel 36
123.512s | tick 128057 | track 1 | ch 1 | Note On A#2 (46) vel 33
123.512s | tick 128057 | track 1 | ch 1 | Note On D#6 (87) vel 28
123.697s | tick 128249 | track 1 | ch 1 | Note Off A#2 (46) vel 0
123.697s | tick 128249 | track 1 | ch 1 | Note On G#1 (32) vel 28
123.789s | tick 128345 | track 1 | ch 1 | Note Off G#1 (32) vel 0
123.882s | tick 128441 | track 1 | ch 1 | Note Off D#6 (87) vel 0
123.882s | tick 128441 | track 1 | ch 1 | Note Off C5 (72) vel 0
123.882s | tick 128441 | track 1 | ch 1 | Note On D#4 (63) vel 36
123.882s | tick 128441 | track 1 | ch 1 | Note On G#2 (44) vel 33
123.882s | tick 128441 | track 1 | ch 1 | Note On D#6 (87) vel 28
123.975s | tick 128537 | track 1 | ch 1 | Note Off D#6 (87) vel 0
124.067s | tick 128633 | track 1 | ch 1 | Note Off G#2 (44) vel 0
124.067s | tick 128633 | track 1 | ch 1 | Note Off D#4 (63) vel 0
124.067s | tick 128633 | track 1 | ch 1 | Note On A#4 (70) vel 36
124.067s | tick 128633 | track 1 | ch 1 | Note On G#1 (32) vel 28
124.067s | tick 128633 | track 1 | ch 1 | Note On D#6 (87) vel 28
124.160s | tick 128729 | track 1 | ch 1 | Note Off G#1 (32) vel 0
