1, 10368, Note_off_c, 0, 84, 0
1, 10368, Note_off_c, 0, 81, 0
1, 10368, Note_on_c, 0, 93, 36
1, 10368, Note_on_c, 0, 76, 30
1, 10464, Note_off_c, 0, 76, 0
1, 10464, Note_off_c, 0, 93, 0
1, 10464, Note_on_c, 0, 88, 36
1, 10464, Note_on_c, 0, 72, 30
1, 10560, Note_off_c, 0, 72, 0
1, 10560, Note_off_c, 0, 88, 0
1, 10560, Note_on_c, 0, 72, 24
1, 10560, Note_on_c, 0, 84, 36
1, 10656, Note_off_c, 0, 84, 0
1, 10656, Note_off_c, 0, 72, 0
1, 10656, Note_on_c, 0, 81, 36
1, 10752, Note_off_c, 0, 81, 0
1, 10752, Note_off_c, 0, 64, 0
1, 10752, Note_off_c, 0, 60, 0
1, 10752, Note_off_c, 0, 69, 0
1, 10752, Note_off_c, 0, 45, 0
1, 10752, Note_off_c, 0, 33, 0
1, 10752, Note_on_c, 0, 77, 31
1, 10752, Note_on_c, 0, 41, 34
1, 10752, Note_on_c, 0, 53, 28
1, 10752, Note_on_c, 0, 60, 26
1, 10752, Note_on_c, 0, 65, 26
1, 10752, Note_on_c, 0, 68, 26
1, 10752, Note_on_c, 0, 36, 37
1, 10808, Note_on_c, 0, 37, 37
1, 10848, Note_off_c, 0, 36, 0
1, 10848, Note_off_c, 0, 77, 0
1, 10848, Note_on_c, 0, 72, 32
1, 10860, Note_on_c, 0, 39, 37
1, 10903, Note_off_c, 0, 37, 0
1, 10915, Note_on_c, 0, 41, 37
1, 10943, Note_off_c, 0, 72, 0
1, 10943, Note_on_c, 0, 65, 34
1, 10955, Note_off_c, 0, 39, 0
1, 10970, Note_on_c, 0, 43, 37
1, 11010, Note_off_c, 0, 41, 0
1, 11026, Note_on_c, 0, 44, 37
1, 11038, Note_off_c, 0, 65, 0
1, 11038, Note_on_c, 0, 68, 35
1, 11066, Note_off_c, 0, 43, 0
1, 11078, Note_on_c, 0, 46, 37
1, 11122, Note_off_c, 0, 44, 0
1, 11134, Note_off_c, 0, 68, 0
1, 11134, Note_on_c, 0, 65, 35
1, 11134, Note_on_c, 0, 48, 36
1, 11174, Note_off_c, 0, 46, 0
1, 11189, Note_on_c, 0, 49, 35
1, 11229, Note_off_c, 0, 48, 0
1, 11229, Note_off_c, 0, 65, 0
1, 11229, Note_on_c, 0, 68, 38
1, 11245, Note_on_c, 0, 51, 34
1, 11284, Note_off_c, 0, 49, 0
1, 11296, Note_on_c, 0, 53, 33
1, 11324, Note_off_c, 0, 68, 0
1, 11324, Note_on_c, 0, 77, 38
1, 11340, Note_off_c, 0, 51, 0
1, 11352, Note_on_c, 0, 55, 33
1, 11392, Note_off_c, 0, 53, 0
1, 11408, Note_on_c, 0, 56, 33
1, 11420, Note_off_c, 0, 77, 0
